epoch,accuracy,loss,val_accuracy,val_loss
367,0.007869587279856205,0.10284948348999023,0.00787721574306488,0.10269379615783691
368,0.007870251312851906,0.10284163057804108,0.00787721574306488,0.10267796367406845
369,0.007867815904319286,0.10281290858983994,0.00787721574306488,0.10265587270259857
370,0.007866930216550827,0.10280471295118332,0.00787721574306488,0.10264705866575241
371,0.007869587279856205,0.10277516394853592,0.00787721574306488,0.10262156277894974
372,0.007870029658079147,0.10275623947381973,0.00787721574306488,0.10260380059480667
373,0.007868258282542229,0.10274466127157211,0.00787721574306488,0.10258549451828003
374,0.007869808934628963,0.10273424535989761,0.00787721574306488,0.10256935656070709
375,0.007870694622397423,0.1026938185095787,0.00787721574306488,0.10255830734968185
376,0.007869587279856205,0.10269933938980103,0.00787721574306488,0.10253237187862396
377,0.007870251312851906,0.10266286879777908,0.00787721574306488,0.10252076387405396
378,0.007868701592087746,0.10265468806028366,0.00787721574306488,0.10249847918748856
379,0.007869143970310688,0.10265202820301056,0.00787721574306488,0.10248604416847229
380,0.007870472967624664,0.10261787474155426,0.00787721574306488,0.10247613489627838
381,0.007870915345847607,0.10260526835918427,0.00787721574306488,0.10244768112897873
382,0.007870915345847607,0.10257448256015778,0.00787721574306488,0.10243506729602814
383,0.007870472967624664,0.102567657828331,0.00787721574306488,0.1024131029844284
384,0.007869365625083447,0.10255254060029984,0.00787721574306488,0.10241304337978363
385,0.007870915345847607,0.1025296077132225,0.00787721574306488,0.1023796945810318
386,0.007871358655393124,0.10254387557506561,0.00787721574306488,0.10238910466432571
387,0.007868479937314987,0.10250715166330338,0.00787721574306488,0.10235781222581863
388,0.007867815904319286,0.1025160551071167,0.007877415977418423,0.10234981775283813
389,0.007867594249546528,0.10247736424207687,0.00787721574306488,0.10234107077121735
390,0.007870251312851906,0.10246950387954712,0.00787721574306488,0.10230045765638351
391,0.007870472967624664,0.10242827981710434,0.007877415977418423,0.10229768604040146
392,0.007870251312851906,0.10242844372987747,0.00787721574306488,0.10226698219776154
393,0.007869808934628963,0.10239672660827637,0.00787721574306488,0.10225215554237366
394,0.007869587279856205,0.10237552970647812,0.007877415977418423,0.10223482549190521
395,0.007870694622397423,0.10236488282680511,0.007877415977418423,0.10222482681274414
396,0.007869365625083447,0.10234885662794113,0.007877415977418423,0.10220389813184738
397,0.007869808934628963,0.10232490301132202,0.007877415977418423,0.10219418257474899
398,0.007871580310165882,0.10232489556074142,0.007877415977418423,0.10217414796352386
399,0.007870915345847607,0.10231734812259674,0.00787721574306488,0.102175772190094
400,0.007870251312851906,0.10228941589593887,0.007877415977418423,0.10214469581842422
401,0.007872022688388824,0.1022862121462822,0.007877415977418423,0.10213243216276169
402,0.007869808934628963,0.10225094854831696,0.00787721574306488,0.10211801528930664
403,0.007870472967624664,0.10223732143640518,0.00787721574306488,0.10209734737873077
404,0.007871137000620365,0.10221816599369049,0.00787721574306488,0.10208255052566528
405,0.007872022688388824,0.10220745950937271,0.007877415977418423,0.10207099467515945
406,0.007870251312851906,0.10220061242580414,0.007877415977418423,0.1020536795258522
407,0.007872244343161583,0.10217899084091187,0.007877616211771965,0.10203877091407776
408,0.007872686721384525,0.1021660715341568,0.007877415977418423,0.10202301293611526
409,0.007872244343161583,0.10214485228061676,0.007879615761339664,0.10200931131839752
410,0.007873130030930042,0.10212715715169907,0.00787881575524807,0.1019936054944992
411,0.007869365625083447,0.10212276875972748,0.00788081530481577,0.1019790917634964
412,0.007872244343161583,0.10211259871721268,0.00787881575524807,0.10196947306394577
413,0.007874679751694202,0.10207205265760422,0.007881815545260906,0.1019556000828743
414,0.00787357334047556,0.10207469761371613,0.007881815545260906,0.10194418579339981
415,0.007871801033616066,0.10207320004701614,0.007882415316998959,0.10192179679870605
416,0.007872244343161583,0.10204793512821198,0.007882015779614449,0.10190774500370026
417,0.007870251312851906,0.1020396277308464,0.007881815545260906,0.1018938422203064
418,0.007874459028244019,0.1020234003663063,0.007881815545260906,0.10188283771276474
